able to change to that directory
				1011010715712	
01634560215712	ELD/TRIDENT		456021	1634563215712	0163
01320000105712	ORANGEVIEW		000010	1321400275712	0132
01203790105712	ANAHEIM	second department	379010	1200250405712	0120
01200000105712	ANAHEIM	second department	000010	1200250405712	0120
				1096200375712	
01541540215712	ALT ED	WALK-UP COPIER	154021		0154
				1351400275712	
				1011010715712	
01041040725712	HR/CERT	WALK-UP COPIER	104072		0104
01051050725712	HR/CLASS	WALK-UP COPIER	105072	1051050725712	0105
01061060725712	BUSINESS	WALK-UP COPIER	106072	1061060725712	0106
01071070725712	ACCOUNTING	WALK-UP COPIER	107072	1192830395712	0107
01081080775712	INFO SYSTEMS		108077	1081080775712	0108
01102300815712	MAINTENANCE	WALK-UP COPIER	230081	1102300815712	0110
01121120725712	PURCHASING	WALK-UP COPIER	112072	1121120725712	0112
01171170105712	INSTR SERV	WALK-UP COPIER 	117010	1171170105712	0117
				1191370345712	
01521520305712	RESEARCH & EVALUATION	WALK-UP COPIER	152030	1521520305712	0152
				1171583105712	
				1171583105712	
					
				1533830105712	
01900900105712	SUMMER SCHOOL	WALK-UP COPIER	090010		0190
01096200375712	FOOD SERVICE	WALK-UP COPIER	620037	1096200375712	0109
01260000105712	GILBERT EAST	WALK-UP COPIER	000010	1260000105712	0126
01132018365712	TRANSPORTATION	WALK-UP COPIER	201836	1132018365712	0113
				1011010715712	
01031030725712	ADMIN		103072	1025080405712	0103
					
				1025080405712	
01250090105712	KATELLA	ART/PHOTOGRAPHY	009010	1250000315712	0125
				1011010715712	
01021020725712	SUPERINTENDENT		102072	1011010715712	0102
01567305855712	FACILITIES		730585	1561560245712	0156
01254238105712	KATELLA		423810	1250000315712	0125
01323815105712	ORANGEVIEW		381510	1321400275712	0132
01724398725712	SAFE SCHOOLS		439872	1724130725712	0172
				1192830395712	
01771770725712	RISK MGMT.		177072		0177
01019030405712	BOARD OF TRUSTEES	CLOTHES CLOSET	903040	1011010715712	0101
01401390335712	SOUTH		139033	1400000105712	0140
01461400275712	COMMUNITY DAY SCHOOL		140027		0146
01175040105712	INSTR SERV		504010	1171170105712	0117
01310290105712	BROOKHURST		029010	1310000105712	0131
01320000275712	ORANGEVIEW		000027	1321400275712	0132
01312610125712	BROOKHURST		261012	1310000105712	0131
01312520115712	BROOKHURST		252011	1310000105712	0131
01270250105712	KENNEDY		025010	1270000315712	0127
				1081080775712	
				1191370345712	
				1191370345712	
01191370345712	SYS		137034	1191370345712	0119
01310000275712	BROOKHURST		000027	1310000105712	0131
01192830955712	SYS		283095	1191370345712	0119
01212610125712	WESTERN		261012	1210110105712	0121
01270000105712	KENNEDY		000010	1271400275712	0127
01173910105712	INSTR SERV		391010	1171170105712	0117
01173700215712	INSTR SERV		370021	1171170105712	0117
01900900215712	SUMMER SCHOOL		090021		0190
				1192830395712	
01354650105712	DALE		465010	1350250405712	0135
01370000275712	SYCAMORE		000027	1370270105712	0137
01440200275712	LEXINGTON		020027	1440000105712	0144
01400000275712	SOUTH		000027	1400000105712	0140
				1151150215712	
01440250105712	LEXINGTON		025010	1440000105712	0144
01683790275712	GILBERT SOUTH		379027	1622510115712	0168
				1081080775712	
01193980115712	SYS		398011	1191370345712	0119
				1191370345712	
01250660275712	KATELLA		066027	1250000315712	0125
01371400155712	SYCAMORE		140015	1370270105712	0137
01591590245712	AUDIO VISUAL DEPT.		159024		0159
				1634560215712	
01400270105712	SOUTH		027010	1400000105712	0140
01440200005712	LEXINGTON		020000	1440270105712	0144
01411400275712	GILBERT WEST		140027	1410000105712	0141
01193980395712	SYS		398039	1191370345712	0119
01551770725712	BUSINESS OPERATIONS		177072		0155
01380250405712	BALL		025040	1381400275712	0138
